,Unnamed: 0,key,state,year,confined_population,adult_male,adult_female,juvenile_male,juvenile_female,white_population,black_population,hispanic_population,native_american_population,asian_population,native_hawaiian_pacific_islander_population,two_or_more_race_population,other_population,pct_adult_male,pct_adult_female,pct_juvenile_male,pct_juvenile_female,pct_white,pct_black,pct_hispanic,pct_native_american,pct_asian,pct_native_hawaiian_pacific_islander,pct_two_or_more_races,pct_other
5,5,AL - 2013,AL,2013,8683,5275,764,38,1,2734,4718,220,1,19,0,1,0,0.6075089254865831,0.0879880225728435,0.00437636761487965,0.00011516756881262236,0.31486813313370954,0.5433605896579523,0.025336865138776917,0.00011516756881262236,0.002188183807439825,0.0,0.00011516756881262236,0.0
16,16,AR - 2013,AR,2013,2681,2226,444,11,0,1383,1092,71,6,12,0,1,0,0.8302872062663186,0.16560984707198806,0.004102946661693398,0.0,0.5158522939201791,0.4073107049608355,0.02648265572547557,0.002237970906378217,0.004475941812756434,0.0,0.0003729951510630362,0.0
27,27,AZ - 2013,AZ,2013,13004,11066,1800,129,9,5627,1707,4190,924,91,22,22,0,0.8509689326361122,0.13841894801599508,0.00992002460781298,0.0006920947400799754,0.4327130113811135,0.131267302368502,0.32220855121501074,0.07105505998154414,0.006997846816364195,0.0016917871424177175,0.0016917871424177175,0.0
40,40,CA - 2013,CA,2013,81538,67696,10431,12,0,21885,14153,31946,495,1128,304,114,867,0.8302386617282741,0.12792808261178834,0.0001471706443621379,0.0,0.268402462655449,0.17357551080477815,0.3917927837327381,0.006070789079938188,0.013834040570040965,0.003728322990507493,0.00139812112144031,0.010633079055164463
51,51,CO - 2013,CO,2013,9822,8273,1549,0,0,3077,963,1109,29,44,8,5,901,0.8422928120545714,0.15770718794542862,0.0,0.0,0.31327631846874365,0.09804520464263898,0.11290979433923845,0.0029525554876807174,0.004479739360619018,0.0008144980655670943,0.0005090612909794339,0.091732844634494
62,62,DC - 2013,DC,2013,2476,2302,151,22,1,69,2252,123,0,5,0,0,21,0.9297253634894992,0.06098546042003231,0.008885298869143781,0.0004038772213247173,0.02786752827140549,0.9095315024232632,0.04967689822294023,0.0,0.0020193861066235864,0.0,0.0,0.008481421647819062
73,73,FL - 2013,FL,2013,50355,42259,7634,444,18,20180,15074,1573,23,58,19,10,63,0.839221527157184,0.1516036143381988,0.008817396484956806,0.000357462019660411,0.4007546420415053,0.29935458246450203,0.03123820871810148,0.00045675702512163634,0.0011518220633502136,0.0003773210207526561,0.0001985900109224506,0.0012511170688114387
84,84,GA - 2013,GA,2013,28634,23062,3681,147,29,8820,12995,1336,4,115,2,162,1,0.8054061605084865,0.12855346790528746,0.005133757072012293,0.0010127820074037855,0.3080254243207376,0.45383110986938596,0.046657819375567504,0.00013969406998672903,0.00401620451211846,6.984703499336453e-05,0.005657609834462527,3.4923517496682256e-05
95,95,IA - 2013,IA,2013,2023,1742,271,9,1,956,375,223,28,30,0,0,0,0.8610973801285219,0.13395946613939694,0.004448838358872961,0.0004943153732081066,0.4725654967869501,0.18536826495304004,0.1102323282254078,0.01384083044982699,0.014829461196243203,0.0,0.0,0.0
106,106,ID - 2013,ID,2013,2030,1563,467,0,0,1055,52,256,15,10,1,3,0,0.7699507389162562,0.23004926108374385,0.0,0.0,0.5197044334975369,0.02561576354679803,0.12610837438423644,0.007389162561576354,0.0049261083743842365,0.0004926108374384236,0.001477832512315271,0.0
117,117,IL - 2013,IL,2013,16662,14984,1553,122,3,3746,10015,2403,13,74,0,53,0,0.8992918017044772,0.09320609770735806,0.007322050174048735,0.00018005041411595248,0.2248229504261193,0.6010682991237547,0.14422038170687793,0.0007802184611691274,0.004441243548193494,0.0,0.003180890649381827,0.0
128,128,IN - 2013,IN,2013,8079,5861,1161,50,2,3289,1877,212,5,9,4,0,5,0.7254610719148409,0.14370590419606388,0.0061888847629657144,0.0002475553905186285,0.40710483970788464,0.2323307340017329,0.026240871394974625,0.0006188884762965714,0.0011139992573338284,0.0004951107810372571,0.0,0.0006188884762965714
139,139,KS - 2013,KS,2013,3996,3461,529,5,1,1904,1217,603,18,26,0,2,1,0.8661161161161162,0.13238238238238234,0.0012512512512512512,0.00025025025025025025,0.4764764764764765,0.3045545545545545,0.15090090090090091,0.0045045045045045045,0.0065065065065065065,0.0,0.0005005005005005005,0.00025025025025025025
150,150,KY - 2013,KY,2013,10343,8469,1874,0,0,6206,1744,352,2,13,1,7,0,0.8188146572561152,0.1811853427438848,0.0,0.0,0.6000193367494924,0.16861645557381805,0.03403267910664217,0.00019336749492410325,0.0012568887170066713,9.668374746205164e-05,0.0006767862322343614,0.0
161,161,LA - 2013,LA,2013,21595,17512,2173,143,7,4431,10091,257,24,38,1,2,0,0.8109284556610327,0.10062514470942348,0.006621903218337578,0.0003241491085899513,0.2051863857374392,0.4672840935401714,0.0119009029868025,0.0011113683723084048,0.0017596665894883074,4.63070155128502e-05,9.26140310257004e-05,0.0
172,172,MA - 2013,MA,2013,10699,9017,471,31,0,4118,2242,2681,3,96,0,512,149,0.8427890457052061,0.04402280586970745,0.002897467052995607,0.0,0.3848957846527713,0.2095522946069726,0.2505841667445556,0.00028040003738667165,0.008972801196373495,0.0,0.04785493971399196,0.013926535190204693
183,183,MD - 2013,MD,2013,8504,6949,754,98,3,1760,5380,61,8,4,0,1,117,0.8171448730009407,0.08866415804327375,0.01152398871119473,0.0003527751646284102,0.20696142991533395,0.6326434619002822,0.007173095014111007,0.0009407337723424273,0.00047036688617121356,0.0,0.00011759172154280339,0.013758231420507996
194,194,ME - 2013,ME,2013,886,764,122,0,0,759,87,29,6,3,2,0,0,0.8623024830699775,0.13769751693002258,0.0,0.0,0.8566591422121896,0.0981941309255079,0.0327313769751693,0.0067720090293453715,0.0033860045146726857,0.002257336343115124,0.0,0.0
205,205,MI - 2013,MI,2013,8681,7322,1273,79,7,4044,3349,278,15,22,1,0,0,0.8434512152977768,0.14664209192489344,0.00910033406289598,0.000806358714433821,0.4658449487386246,0.3857850478055523,0.03202396037322889,0.0017279115309296164,0.002534270245363437,0.00011519410206197444,0.0,0.0
216,216,MN - 2013,MN,2013,3854,3401,448,5,0,1393,885,195,215,93,0,16,154,0.8824597820446289,0.11624286455630516,0.0012973533990659055,0.0,0.3614426569797613,0.2296315516346653,0.050596782563570315,0.05578619615983394,0.024130773222625843,0.0,0.0041515308770108976,0.03995848469122989
227,227,MO - 2013,MO,2013,3861,3274,528,58,1,1792,1743,123,2,8,6,5,1,0.8479668479668481,0.13675213675213674,0.015022015022015018,0.00025900025900025896,0.4641284641284642,0.4514374514374514,0.031857031857031856,0.0005180005180005179,0.0020720020720020717,0.001554001554001554,0.001295001295001295,0.00025900025900025896
238,238,MS - 2013,MS,2013,6131,5526,464,26,3,1885,3196,59,5,13,0,1,0,0.9013211547871472,0.07568096558473332,0.0042407437612135045,0.0004893165878323276,0.3074539226879791,0.5212852715707063,0.009623226227369108,0.0008155276463872126,0.0021203718806067527,0.0,0.00016310552927744252,0.0
249,249,MT - 2013,MT,2013,510,425,85,0,0,284,67,36,121,2,0,0,0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.5568627450980392,0.13137254901960785,0.07058823529411765,0.2372549019607843,0.0039215686274509795,0.0,0.0,0.0
260,260,NC - 2013,NC,2013,10511,9093,1178,223,27,3424,5943,554,228,23,0,0,15,0.8650937113500142,0.1120730663114832,0.02121586908952526,0.0025687375130815336,0.3257539720293026,0.5654076681571687,0.052706688231376655,0.021691561221577397,0.002188183807439825,0.0,0.0,0.0014270763961564074
271,271,ND - 2013,ND,2013,541,417,104,14,6,293,19,25,193,1,1,3,0,0.7707948243992606,0.1922365988909427,0.025878003696857672,0.011090573012939002,0.5415896487985212,0.03512014787430684,0.046210720887245836,0.3567467652495379,0.0018484288354898336,0.0018484288354898336,0.005545286506469501,0.0
282,282,NE - 2013,NE,2013,1955,1628,326,1,0,950,659,264,58,18,0,0,4,0.8327365728900256,0.16675191815856774,0.0005115089514066496,0.0,0.4859335038363171,0.3370843989769821,0.1350383631713555,0.02966751918158568,0.009207161125319692,0.0,0.0,0.0020460358056265983
293,293,NH - 2013,NH,2013,1230,1048,174,7,1,999,89,105,3,4,0,0,4,0.8520325203252033,0.14146341463414633,0.005691056910569106,0.0008130081300813008,0.8121951219512196,0.07235772357723577,0.08536585365853659,0.0024390243902439024,0.0032520325203252032,0.0,0.0,0.0032520325203252032
304,304,NJ - 2013,NJ,2013,11475,10342,1125,8,0,3387,5738,2203,12,73,2,10,36,0.9012636165577342,0.09803921568627452,0.0006971677559912854,0.0,0.29516339869281044,0.5000435729847494,0.1919825708061002,0.0010457516339869284,0.0063616557734204795,0.00017429193899782134,0.0008714596949891067,0.003137254901960784
315,315,NM - 2013,NM,2013,5898,5098,789,10,1,774,163,1831,532,10,2,2,0,0.8643608002712784,0.13377416073245169,0.00169548999660902,0.00016954899966090201,0.13123092573753814,0.027636486944727028,0.3104442183791116,0.09020006781959987,0.00169548999660902,0.00033909799932180403,0.00033909799932180403,0.0
326,326,NV - 2013,NV,2013,5706,4648,1040,18,0,2227,1360,1048,84,98,0,0,2,0.8145811426568524,0.18226428321065544,0.003154574132492113,0.0,0.3902909218366632,0.2383456011216264,0.1836663161584297,0.014721345951629862,0.01717490361023484,0.0,0.0,0.00035050823694356814
337,337,NY - 2013,NY,2013,19239,16983,1644,568,44,3239,9204,5022,31,167,1,0,255,0.8827381880555123,0.08545142678933416,0.029523364000207913,0.0022870211549456828,0.16835594365611514,0.4784032434118197,0.26103227818493685,0.001611310359166277,0.0086802848380893,5.1977753521492795e-05,0.0,0.013254327147980664
348,348,OH - 2013,OH,2013,13037,9236,1785,3,1,4758,3492,177,3,5,7,11,1,0.7084451944465752,0.13691800260796194,0.00023011429009741504,7.670476336580502e-05,0.36496126409450025,0.26785303367339114,0.013576743115747487,0.00023011429009741504,0.00038352381682902513,0.0005369333435606352,0.0008437523970238552,7.670476336580502e-05
359,359,OK - 2013,OK,2013,5919,4871,1004,40,4,1833,1023,248,184,5,0,1,2,0.8229430647068762,0.16962324717013008,0.006757898293630681,0.0006757898293630681,0.30968068930562603,0.17283324885960466,0.04189896942051022,0.03108633215070113,0.0008447372867038352,0.0,0.00016894745734076703,0.00033789491468153406
370,370,OR - 2013,OR,2013,3514,2955,555,4,0,2469,439,488,56,46,3,3,0,0.8409220261809903,0.15793966989186112,0.001138303927148549,0.0,0.7026180990324417,0.1249288560045532,0.13887307911212293,0.01593625498007968,0.01309049516220831,0.0008537279453614115,0.0008537279453614115,0.0
381,381,PA - 2013,PA,2013,33056,27846,4040,121,5,13203,13665,4009,9,158,2,67,213,0.8423886737657309,0.12221684414327202,0.0036604549854791866,0.00015125847047434655,0.3994131171345595,0.4133893998063892,0.12127904162633107,0.00027226524685382384,0.0047797676669893525,6.0503388189738634e-05,0.002026863504356244,0.006443610842207163
392,392,SC - 2013,SC,2013,7320,5493,821,45,0,2676,4195,193,6,8,1,1,0,0.7504098360655738,0.1121584699453552,0.006147540983606557,0.0,0.3655737704918033,0.5730874316939891,0.026366120218579238,0.000819672131147541,0.0010928961748633882,0.00013661202185792352,0.00013661202185792352,0.0
403,403,SD - 2013,SD,2013,1355,1078,277,0,0,589,92,44,485,11,0,0,1,0.7955719557195572,0.2044280442804428,0.0,0.0,0.43468634686346863,0.06789667896678966,0.03247232472324723,0.3579335793357933,0.008118081180811806,0.0,0.0,0.0007380073800738008
414,414,TN - 2013,TN,2013,18882,13308,2683,48,1,8735,6684,502,7,14,0,0,8,0.7047982205274865,0.1420929986230272,0.0025421035907213217,5.296049147336087e-05,0.4626098930198072,0.3539879250079441,0.026586166719627158,0.00037072344031352614,0.0007414468806270523,0.0,0.0,0.00042368393178688696
425,425,TX - 2013,TX,2013,38797,28891,4787,257,25,13727,9610,8749,14,126,7,35,3,0.7446709797149265,0.12338582880119595,0.006624223522437302,0.0006443797200814496,0.3538160167023223,0.24769956439930926,0.2255071268397041,0.00036085264324561177,0.003247673789210506,0.00018042632162280589,0.0009021316081140293,7.732556640977395e-05
436,436,UT - 2013,UT,2013,3252,2632,617,3,0,2543,212,231,119,99,2,0,0,0.8093480934809348,0.18972939729397292,0.0009225092250922508,0.0,0.7819803198031979,0.06519065190651907,0.07103321033210333,0.036592865928659284,0.03044280442804428,0.0006150061500615006,0.0,0.0
447,447,VA - 2013,VA,2013,25562,19930,3012,20,82,9371,11340,942,8,122,1,0,5,0.7796729520381817,0.11783115562162585,0.0007824113919098662,0.0032078867068304514,0.3665988576793678,0.4436272592128941,0.0368515765589547,0.00031296455676394646,0.0047727094906501845,3.912056959549331e-05,0.0,0.00019560284797746653
458,458,WA - 2013,WA,2013,9936,8378,1529,28,1,6438,1760,994,404,291,1,0,5,0.8431964573268921,0.15388486312399355,0.002818035426731079,0.00010064412238325282,0.6479468599033816,0.17713365539452494,0.1000402576489533,0.04066022544283414,0.02928743961352657,0.00010064412238325282,0.0,0.0005032206119162639
469,469,WI - 2013,WI,2013,8236,7188,958,78,12,3423,3234,567,181,59,16,1,0,0.8727537639630889,0.11631860126274893,0.009470616804273921,0.0014570179698882952,0.4156143759106362,0.3926663428848956,0.06884409907722196,0.021976687712481787,0.0071636716852841184,0.001942690626517727,0.00012141816415735794,0.0
480,480,WV - 2013,WV,2013,4295,3450,845,0,0,3300,633,47,2,6,0,0,0,0.8032596041909197,0.19674039580908032,0.0,0.0,0.7683352735739232,0.14738067520372528,0.010942956926658906,0.00046565774155995343,0.0013969732246798606,0.0,0.0,0.0
491,491,WY - 2013,WY,2013,462,360,101,1,0,358,22,47,28,2,1,1,0,0.7792207792207793,0.21861471861471865,0.0021645021645021645,0.0,0.7748917748917749,0.047619047619047616,0.10173160173160173,0.060606060606060615,0.004329004329004329,0.0021645021645021645,0.0021645021645021645,0.0
